codigo,nombre,uuid,created_at,updated_at
101727,PSICOLOGO,e852060d-9aa5-4749-824c-cf4352b10a48,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100985,DIRECTOR DE PERSONAL,3777c1a4-1dc3-48a5-8c82-8c7193db0450,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
209001,COORDINADOR GRAL DE PREGRADO,a9cbf60d-5c6e-4190-be8b-562522fa6255,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
209002,COORD GRAL DE POSTGRADO INVEST.,47a45234-182a-4c3c-badd-e922b2823075,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
209003,VICERRECTOR ACADEMICO,5c8137c0-7229-4220-8f14-587f83c2fb2f,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
290001,SECRETARIO,c0802c04-b8ba-428e-958b-f6c44b6d736b,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
209004,SECRETARIO,5be44d20-4047-4856-b686-2ec1156aafbe,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
209005,COORD GRAL EXTENS Y DIF.CULTURAL,d1850848-548b-4bc8-b5a9-a5c9a59706bc,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
401708,OBRERO I,179d64d8-b9b2-4a54-afba-87b1541713dc,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100986,ASISTENTE DE CAMAROGRAFO,9a02e159-faec-414d-a152-7d06fea61fbd,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100987,ELECTROMECANICO I,c57545fa-9213-4fe5-bd78-d1e65180cc58,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100988,TECN.METALMECANICO,51fd6201-6ff1-4447-9eb7-833da3ec910b,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100989,TECN.AGROPECUARIO,c25d901e-682d-49fb-94f7-9a8090868b38,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100990,ASIS. ADMINISTRATIVO III,63ef38c1-5186-413d-895e-f9e3a6e0745d,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100991,PROGRAMADOR II,bd62e414-c60b-440f-b9f9-74736be9095e,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200977,COORD.EDUC.PERMANENTE,b0708b5f-86ca-4a3a-81e6-4e09d1f03c6c,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200978,COORD.ESTUD.ABIERTOS,d9dc2f4c-edb8-41f7-a006-42381d9a1e8b,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200979,COORD.DE CULTURA,c7005a55-5aa6-46e9-89af-35a96331b740,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200980,COORD.DEPORTE Y RECREACION,7e277979-f150-4ebf-bcba-8ce021b32472,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200981,ADJUNTO A LA SECRETARIA,8fc7f9de-fd11-462b-8449-88d683260d4d,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100992,SUPERV DE TRANSP Y MECAN. AUTOM.,5787f336-50f0-4e8b-84b1-02187780a64b,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100993,ASISTENTE DE TESORERIA,013d60a0-a494-4ec3-9c83-08c846d91c00,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100994,ANALISTA FINANC.IV.,905f1996-2c70-43ae-9b3b-710b5dc9f909,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100995,JEFE DPTO RELAC LAB Y BENEFICIOS,6b528f3e-a346-4738-a622-371fbb21e414,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100996,COORD DE ASUNTOS PROFESORALES.,fce8ceed-9d14-47a5-8984-c252496289d9,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100997,JEFE DEPTO.BENEFIC. SOC.ECON.,2551f303-3d4b-414e-a9da-5705493560d9,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100998,ANALISTA DE SISTEMAS III.,a0e2fd9d-4fb7-4753-8ca4-07a498621588,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100999,PROGRAMADOR III .,d6e1b962-029d-4b0b-93a3-52a97c7d4735,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101687,DIRECTOR FONDO EDITORIAL  .,7ff782a7-a921-4cf0-98c7-240389aadd45,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101688,JEFE DE UNIDAD SECRETARIA .,ad457e3f-b63f-428e-bcb3-90c90e52ee25,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101689,JEFE UNIDAD CONTROL ESTUDIO,2a418b54-0ba9-4dbb-96ff-134ecfa28bae,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101693,ASISTENTE DE INFORMATICA,b3c63676-56a1-4e4a-9d01-b1fd3c97c7dd,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101694,PROMOTOR SOC.CULTURAL II,976ac3ed-9820-4e13-ac3d-8419cf25cea2,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101695,PLANIFICADOR I,349b3aa8-bbd2-4e35-bd99-768551ff4b04,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101696,DIRECTOR DE DANZA,6d3e865e-1953-4b03-9d80-22501de38734,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101698,DIRECTOR AUDITORIA INTERNA,8b32b671-303b-445d-8f27-0897146a0b6a,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101699,ANALISTA DE EGRESADOS,81996fb0-34a8-45a7-b4ba-2c1c8f2adf92,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101700,REVISOR CONTRALORIA I,e6019077-baf0-412f-9a40-9b1e7bd16f2b,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101701,REVISOR CONTRALORIA II,80f60ea3-0396-459e-b5d9-a6200004f0d0,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101704,INSTRUCTOR DE DANZA CLASICA,786e7351-ad42-4212-9f31-3d4921285567,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101705,DIRECTOR DE DANZA,9a067bfd-4de1-4983-9277-754968910c6d,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101706,JEFE DEPTO NOMINA,2ab8e6e0-e26a-4b88-b719-2f33fe697fcb,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101707,JEFE DEPTO SELEC.DES.CLASIF.,ae422635-3e0a-457a-831d-a9d94056c17e,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101708,DIRECTOR RECURSOS HUMANOS,d9d3d0af-1124-498f-aaf7-6fb2b4172bb9,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101709,SUPERVISOR SERV.GRALES I,5251572d-2926-4a83-ada9-cf09ae4a5b0a,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101710,SUPERVISOR SERV.GRALES III,348ac146-9382-4a41-9648-57f7fb137d27,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101711,COORD.ADMISION CONTROL ESTUD.,e12911c0-7527-42b1-8c96-cbdf16e0a98c,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101712,JEFE UNIDAD PROC.TECNICOS,99dfeebd-76d7-428f-b5f3-79af737cd772,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101713,ANALISTA CONTROL ESTUDIO,7efbe100-5bbd-4076-bab6-20ebecfe4ca3,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101714,JEFE UNIDAD ARCHIVO GENERAL,10afd3aa-4f4e-424d-89c8-eabc6c103f06,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200982,DIRECTOR DE PLANIFICACION,cf0fa2db-0235-4198-b5c6-bb31119b35ae,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
401709,OBRERO ESPECIALIZADO,14b562f7-66df-44d5-ab90-b01188bafa2f,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101717,MECANICO EN REFRIGERACION,e22c6201-06d6-4c0f-a4ed-a9fc24e844c6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101719,AYUDANTE MECANICO,31921023-929d-450a-adf3-4f6ae0d7f425,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
119001,INGENIERO DE PROYECTOS,16493724-6fe8-455b-a9db-d6b30eeb573b,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
409003,OPERADOR DE EQUIPOS DE REPRODUCCION,8526d4db-f054-4c5e-90a9-3464e1cf2098,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
301617,AUXILIAR DOC D.E.X CAT I,7904ba28-a0c5-486e-965b-e46217289938,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
401710,MENSAJERO EXTERNO,ece12a26-7925-4dff-a267-6ad0ad4fa9d6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
401711,AUXILIAR MANTENIMIENTO,af5dde96-2134-4886-b10c-6dba4bbea703,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
401712,CHOFER V,6bb4bcfe-ac01-4907-b95a-1eaf6ca96021,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
407001,OBRERO AGROPECUARIO,72472c27-8af5-4c92-b68d-5620cb5e4276,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
401715,MECANICO,934969e6-1dbb-45cc-8620-14683b805cad,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
401716,ELECTRICISTA VI,53eba6d9-c70c-4665-8d86-cc53c285378c,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
401717,HERRERO SOLDADOR VI,11357c6f-6fe2-49b4-bf88-6b5518eb5f4b,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
401718,AYUDANTE MANTENIMIENTO,132a819e-bebb-4a0d-b950-818e868728b9,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
401719,MECANICO,0c4b9ab4-b822-4e82-89e5-5ad66a0d4fa4,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101721,PLANIFICADOR IV,594af948-1934-4742-af46-fdb61942af69,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101723,PLANIFICADOR IV,42768fbf-be4e-43ce-b2ac-b8c754cddb69,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101724,JEFE DE DEPARTAMENTO,4db6fb81-cbf8-433c-b58a-e375b21b1c61,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
103001,JEFE DEPARTAMENTO DE NOMINA,cb6f6e55-a8bc-41fe-8fcd-4b56daea40dc,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
400504,AUXILIAR DE MANTENIMIENTO,ca8b82bb-0218-4f8b-9695-46f698f89ec8,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
400505,HERRERO SOLDADOR,7d67b5e1-79fc-4b53-99a1-cc57a4f9e963,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
400506,MECANICO,2d18dae8-cdbc-4772-b3a0-a08244939449,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
301609,AUXILIAR DOC.D.E.X CAT III,c7a5eb18-9a42-4495-bc45-76571b14ffcc,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
409002,OPERADOR EQUIPO REPRODUCCION,85968a7d-0781-4bdf-8209-2f1106511430,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
201580,DOCENTE ASISTENTE MTP,03ba2614-5a64-454d-b831-9092f9da44b2,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
201626,DOCENTE ASOCIADO TCP,45d3fd99-0afb-4b9b-ba78-ad5052141087,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200132,DOCENTE TCV CATEGORIA IV,bf0a471c-1c8c-41b4-90cc-76d2f94b82dd,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
301612,AUXILIAR DOC. TCP CAT IV,e195abc1-8bc2-4f0c-8f91-e42e52740132,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200988,DOCENTE ASISTENTE TCV,dfa3c39c-1080-4d89-bfcd-de1d5d213723,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
203001,DOCENTE AGREGADO MTP,11564001-c5ee-49a3-aa85-fe7737776328,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
601001,TUTORES PPI,c3973f30-27a6-4201-aa57-217d9a9fbda9,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
602001,ESTUDIANTES BECA ALIMENTO,827ba242-bda0-4152-8bd4-a6eaae3e1fe3,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
602002,AYUDANTIA FORMACION EXTRACURRICULAR,e2ab16bc-5707-4b7d-8d32-6c964e75db42,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
602003,ESTUDIANTES ASESORES,db03ab29-7254-4200-b744-813e37e46428,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
602004,ESTUDIANTES PREPARADORES,f488796f-2875-49a4-bd59-5aa5b29daccc,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
602005,ESTUDIANTES PROMOTORES DE SALUD,f21220f4-c6a2-48f9-ac12-a8065cb8d53f,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
602006,BOMBEROS-UNEG,2b058c10-393b-4447-892f-0af52eac8ae8,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
201627,DOCENTE DEX  CATEGORIA I,7d72fe53-ac3f-47c1-ae71-7b9004bc07f4,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
114001,DIAGRAMADOR,efc6c721-cd47-4951-8954-066b2450de10,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
132001,PLANIFICADOR CENTRAL,8e62d892-d618-4b61-b3e7-3089ff3b666e,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
301607,AUXILIAR DOC. TCV CAT I,39497165-d888-4178-b432-74e0af514714,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
301608,AUXILIAR DOC. TCV CAT II,c2d79b23-8561-4be8-a83f-47a7c61efda5,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101728,TECNICO ELECTRONICO M.T.,4d2c4b74-f28d-4e8d-8dfe-7e8a2e43c272,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101729,PROGRAMADOR,a3f33c28-2a08-4aa5-bf24-fdd572d5d2b9,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
114002,SECRETARIA,85ad2ef0-22fa-4323-a065-35cfe83c640c,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101010,CAMAROGRAFO,28598320-46cd-48ce-b822-9496b56bed41,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100880,ESTADISTICO I,ffab184a-17e0-43ae-aea0-5b99f84e7960,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100860,JEFE DEPARTAMENTO DE COMPRAS,be7a4554-f077-4a74-9820-5ce1a57c3bbe,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100550,MECANOGRAFO IV,a0333188-73ee-42a7-97fa-f8de17cb28da,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100982,AUXILIAR DE ARCHIVO,f8a93e33-39f0-4eef-83f1-e8c1d4dec78e,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
117001,BIBLIOTECOLOGO I,876abc25-dd2a-4a97-8c74-559afe10b9d6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100165,COORD DE INFORMAC Y DOCUMENTAC,5048bcb2-5342-45e1-bb95-ae3bee9e5756,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101722,INSTRUCTOR ARTES LIT.,74bf0f64-c3b7-45a8-848e-0372c8e56efb,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101690,JEFE DE UNIDAD ADMISION Y CONTROL EST.,12fb031b-12b2-40ba-aa8e-7ba70e5a02b9,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
100940,ABOGADO,4ce8ad77-5d4f-439e-a5f2-5424f4091956,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101686,ABOGADO IV,611cb553-45ca-4ef2-ad76-f3aa6aedc707,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101730,ESPEC.ASIS TEC INSTITUCIONAL.,1d7c82fe-d3df-42c5-8e31-b5cbb47daef2,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
120002,NUTRICIONISTA,c2575824-0ac8-44a4-9145-e3d71bfcd7bd,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
122001,JEFE DE DPTO CONTROL ADM DE SERVICIOS,5988b785-2aaf-4f11-9dcb-f80772426d38,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
129002,JEFE CONTROL ADM DE SERVICIOS,28286121-d1b1-4ccc-8e38-5d293a8163af,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
209006,ESPEC ASIST TECN INSTITUCIONAL,f33c5533-aecf-48c6-8f3c-4c198a90e292,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
120003,ASIST EJECUT. DE COMUNIC. GEST. INST.,3614b30f-ccd8-4856-b9b0-38755041a3a4,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
122002,JEFE UNID. TECN DE DEPORTE DE RENDIMIENT,da1aaea8-7150-49b2-bb4d-8216418a8d94,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
123001,INSPECTOR DE HIGIENE Y CONTROL ALIMENTO,f1a92d7d-ccf9-4bf9-babe-888233376ff9,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
400507,SUPERV. DE TRANSP Y MECAN.AUTOMOTRIZ,1cb82db2-b195-41ec-9adb-6190ee1fb14c,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
118001,FOTOGRAFO,156be76b-695f-4bbc-95b6-ece5c172a6ef,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
120004,REGISTRADOR DE BIENES MUEBLES,7f883299-53e1-4320-b278-1b3cf69b261a,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101731,JEFE DE TRAFICO.,ce6522cd-f65b-4823-a256-446cb33f9212,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101732,JEFE DE PROTECCION Y SEGURIDAD,4d62be08-42ff-4776-9197-64c774a72581,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101733,ESPEC ASIST TEC INSTITUCIONAL.,48e80faf-a686-44fb-bc32-fc58a8465afd,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101734,EVALUADOR CURRICULAR,b2b18908-89a2-452d-80de-39832eeee172,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101735,INSP DE HIG Y CONTROL ALIMENTOS,470d0c44-9761-4e18-9fa9-1b0f15c53a09,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101737,ODONTOLOGO,7b5459a9-d334-464d-befc-a1e91c705f9c,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101739,JEFE EVALUACION INSTITUCIONAL,247dde70-58a6-46da-b019-f38bdca78a3d,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
401720,OBRERO PENSIONADO,45cae005-3895-4871-ad41-9cad9505f8f7,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
121001,ASISTENTE ADMINISTRATIVO,a7c0af26-acf2-4110-97ec-c8cdc0d73c36,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200900,DOCENTE INSTRUCTOR TCP,af410ff6-44bd-485f-9461-4bfcc03fbfae,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
301405,AUXILIAR DOC. MTP CAT I,2ecfe422-4064-4716-8a2b-f960eb303567,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
112006,ASISTENTE DE ARCHIVO,dca05e82-5d02-4698-8dc1-1e0c4235673f,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200989,DOCENTE INSTRUCTOR MTP,b8b16eb2-bbf2-4e6f-bce2-1da6d92d16fa,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
115004,TAQUILLERO,20a12a27-7da2-4d34-aa41-25d10c339587,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
115005,TAQUILLERO,168e65d8-5780-423c-8147-3acf7b918fd5,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101740,TAQUILLERO,b76ce85e-6f25-4ddc-94e2-e0e69ab83d07,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
122003,COORD.DE PLANIFICACION Y EVAL INST.,961fcd6f-05da-4bfa-a684-ed10af900d48,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200990,DOCENTE PENSIONADO,e077fce0-7c0d-420e-8497-b54cf3c22dc6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
112007,ASIST. DE LABORATORIO DE COMPUTACION,541a0ced-0a24-4119-81ae-36b603a9cd42,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
201629,DOCENTE DEX CAT II,4893f1c9-9ba8-4850-b564-ced23c2ddc11,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101702,INSTRUCTOR MUSICAL,cf7a8b9f-575b-47a6-9251-196ba7fb2c8c,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
109003,ASISTENTE ESPECIALISTA EN INFOR,5f35b93f-af2b-4290-aadd-c5a485553965,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200991,COORD. DE CURRICULO,e86c6bd5-58d9-43a9-88b7-440efe2f6f90,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101255,ALMACENISTA.,e6b844f1-0f14-4344-964e-830b28b30228,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200993,JEFE DE UNIDAD DESEMP. PROFESORAL,2b2fbe33-48bb-460c-a861-d70c86e585ee,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200994,JEFE UNIDAD DESEMP. ESTUDIANTIL,c18a239e-bbda-4123-9b78-d2e68dfe14e9,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200995,JEFE UNIDAD EVAL Y DISEñO,472a562d-72b7-4da8-83e3-365243e52b73,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
200996,JEFE DE UNIDAD NUEVAS TECNOLOGIAS,d091cbc3-28ba-435a-a427-4db298c81876,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101741,DISEñADOR GRAFICO,f90f2a9f-ff46-48c0-8d3a-c4c2ab72ab43,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101742,TECNICO EN TELEMATICA,37eaab2e-14ee-45c4-890d-ea91269de2f6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101744,JEFE DPTO ING. Y MANTTO.,52c9ba2e-602a-4af6-b6ab-e6231f6b32be,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101745,JEFE DE MANTENIMIENTO Y REPARACION,245f2ae3-f83d-4477-82f1-4d37ab2bcdbe,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
405001,SUPERVISOR DE SERVICIOS GENERALES,ab4e7c80-f96d-4a0e-ba8e-8e5ec3e398ef,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
405002,SUPERVISOR DE SERVICIOS GENERALES,1ab68b14-094a-4434-bb35-ff1f8f478075,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
400508,SUPERV DE SERVICIOS GENERALES,f52e9d44-f68b-47a7-8460-ef60d037b4e6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101746,ANALISTA DE CTAS POR PAGAR,f004b8b8-2eb6-44a0-9036-ac7ce3462df8,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101747,ASISTENTE DE INFORMACION,9dfb4d7f-114e-4733-a6d7-1e1082210153,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101748,ASISTENTE DE CAMPO,898f94f5-5a03-4445-9057-353147282f32,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
123002,JEFE DE ASISTENCIA,e93f59d4-c50e-4b79-86ef-bb3ef6c4337d,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
122004,JEFE DE ASIST SOCIO-ECON-ESTUD.,b8710916-e023-4911-b15d-27a1a560ddfa,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
602007,PREVENTORES EN DROGAS,dc8bbbba-ab3f-4746-aa9a-4e4ea35b41f6,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
107003,SECRETARIA EJECUTIVA I(TECNICO),6f592d4e-e4ac-4b4e-bc26-7fbda372db7e,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
107004,SECRETARIA II (TECNICO),5262acb7-d63f-4451-8c3c-d13eb41d611f,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
106003,ASISTENTE DE BIBLIOTECA (APOYO),16bb6bbe-3722-44dd-a6f0-e5d492d63790,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
112008,ASISTENTE DE LABORATORIO (APOYO),028fe589-1c8d-4576-a2b8-dcafe3d0126f,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
106004,ANALISTA DE PRESUPUESTO (APOYO),8bf0376e-0bce-493a-8948-c5dcefd5291f,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101754,TECNICO ELECTRONICO (APOYO),a165d40c-18d0-4fab-bfb9-ef9dac47ed35,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101759,ASIST RECURSOS APOYO INFORMATICO,18763913-5859-41eb-af36-feaba8c7d2a2,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
101395,ADMINIST JUBILADO,1a6233e1-70d0-4aa1-b694-753a1329ce84,2024-01-19 11:59:27.776371+00,2024-01-19 11:59:27.776371+00
